INSPECTION_ID,INSPECTION_DATE,INSPECTION_METHOD,INSPECTION_REPORT_DATE,INSPECTION_NOTES,NUM_INSPECTION,NUM_POI,POI_ID_1,POI_COUNTY_1,POI_SOURCE_1,POI_TRIBUTARY_TO_1,POI_LATITUDE_1,POI_LONGITUDE_1,POI_DESCRIPTION_1,PRIMARY_POI_1,POI_ID_2,POI_COUNTY_2,POI_SOURCE_2,POI_TRIBUTARY_TO_2,POI_LATITUDE_2,POI_LONGITUDE_2,POI_DESCRIPTION_2,PRIMARY_POI_2,POI_ID_3,POI_COUNTY_3,POI_SOURCE_3,POI_TRIBUTARY_TO_3,POI_LATITUDE_3,POI_LONGITUDE_3,POI_DESCRIPTION_3,PRIMARY_POI_3,INVESTIGATION_ID,INVESTIGATION_TYPE,INVESTIGATION_START_DATE,INVESTIGATION_CLOSURE_DATE,NUM_OF_VIOLATIONS,ENF_CASE_NUMBER,ENFOCEMENT_ACTION_TYPE,ENF_CASE_CLOSURE_DATE,INVESTIGATION_LEAD_STAFF,INVEST_SECTION_OR_OFFICE,INVESTIGATION_SWEEP,RESOURCE_VALUE_PRIORITY,INVESTIGATION_SUMMARY,ASSOCIATED_WR_TO_INV
7531,9/9/2020,Office,,Landvision review,1,2,11101,Humboldt,Unnamed stream,South Fork Eel River,40.061,-123.753,H501039 02,Y,11102,Humboldt,Unnamed stream,South Fork Eel River,40.0614,-123.756,H501039 01,N,,,,,,,,,12137,Revocation - Voluntary,5/26/2020,9/25/2020,0,,,,Stormer  Feiler,Water Rights Cannabis Enforcement,,,"Voluntary revocation requested

APN 033-130-005

Two stream diversions from trib. of East Branch South Fork Eel River which is adjacent to the property.
He lost his permit to grow. The property owner sold the property to Monica Mohr and he is no longer the property manager.

New Property Owner, Monica Mohr, Mmf Land II, LLC headquarter located in Scottsdale AZ submited a ""Owner Change Request"" on September 9, 2020. 

On September 25, 2020, owner change completed.
",H501039
7532,2/19/2021,Office,,Change of ownership only.,1,1,11508,Trinity,Barker Creek,Hayfork Creek,40.568,-123.1109,H501307 01,Y,,,,,,,,,,,,,,,,,12387,Revocation - Voluntary,2/4/2021,2/19/2021,0,,,,Akiko  Masuda,Water Rights Cannabis Enforcement,,,"Revocation request received from Paul Cox via email on 2/4/2021.
BARKER CREEK TRIBUTARY TO HAYFORK CREEK THENCE SOUTH FORK TRINITY RIVER IN TRINITY COUNTY Assessor¿s Parcel Number 017-440-006-000
Sent back an email to Mr. Cox for confirmation.
Checking Landvision history, 	VITOSHA MANAGEMENT LLC purchased the property on 3/12/2020.
Not see any cultivation from time view. Large area tree cutting and grading occurred in 2020 under new ownership.",H501307
7533,12/10/2020,Office,,Request for revocation.,1,1,12266,El Dorado,Unnamed stream,,38.60697837,-120.68592826,A016085 01,Y,,,,,,,,,,,,,,,,,12213,Revocation - Voluntary,12/10/2020,,0,,,,Matthew Quint,Water Rights - Enf - SJV,,Low,"Request for revocation dated December 10, 2020, received by SWRCB via e-mail on same date.  El Dorado County.

On January 27, 2021, a stockpond registration (L033186) was submitted to cover the existing pond currently covered by A016085.  Once the stockpond registration process is completed, revocation of A016085 can be finalized.",A016085
7534,5/25/2021,Office,5/25/2021,"There was no cultivation present in 2019, 2020 or currently in 2021",1,,,,,,,,,,,,,,,,,,,,,,,,,,12406,Cannabis,3/3/2021,,0,,,,Richard Ramirez,Water Rights Cannabis Enforcement,,,"Lake
050-254-060

Donals Strickler
17250 HWY 175
Middletown, CA 95461

SIUR Rejected due to lack of payment  (H510147)

",UN002564
7535,5/20/2021,Office,5/20/2021,,1,2,11216,Modoc,,,41.3759,-120.7828,A000486 01,Y,11217,Modoc,Ralston Gulch,,41.3759,-120.7828,A010835 01,N,,,,,,,,,12223,Revocation - Voluntary,7/1/2020,5/20/2021,0,,,,Oxcar  Macias,Water Rights - Enf - SV,,,"Jennings requested a full revocation and a partial revocation of A010835 and A000486, respectifully.  Staff will process both revocations when Jennings reduces spillway in October 2020.","A000486,A010835"
7536,5/24/2021,Field,5/25/2021,"Staff visited the property and discovered the surface water source that ran through the property was dry. There was no diversion structure in the stream channel. The water for the property was sourced at a ridgetop well, that conveyed water through gravity to a 10,000 gal tank. No report generated, a groundwater letter was mailed on 05/27/21",1,1,12458,Mendocino,,,39.425669,-123.225348,Parcel location ,,,,,,,,,,,,,,,,,,13603,Cannabis,5/24/2021,5/27/2021,0,,,,Richard Ramirez,Water Rights Cannabis Enforcement,,,"Mendocino County APN: 108-191-11-00

Jon Green 
PO Box 643
Willits, CA 95490

Division staff looked up details for the property, and found that there was a stream that went through Jon Green's property, there was no CDFA License and No water right on for cultivation. The property did not have a groundwater well listed with DWR. ",UN002779
7537,5/27/2021,Office,,Processed revocation request. Pending revocation order and cover letter.,3,1,12265,Trinity,Marie Creek,South Fork Trinity River,40.3344,-123.2909,D030692 01,Y,,,,,,,,,,,,,,,,,13585,Revocation - Voluntary,5/14/2021,6/3/2021,0,,,,Kajol Gupta,Water Rights - Enf - NC,,,"Request for revocation dated May 11, 2021, received by SWRCB on May 14, 2021 by postal mail. Trinity County

KG 5/27/2021:
Processed revocation request. Pending revocation order and cover letter.

KG 6/3/2021:
Revocation order and cover letter sent to clerical. Notified Mr. Flint of mailout.",D030692
7538,6/1/2021,Office,,No inspection needed. ,1,2,9349,Humboldt,Unnamed spring,Unnamed stream,40.856407,-123.608226,H505363 02,Y,9350,Humboldt,Unnamed spring,Unnamed stream,40.855672,-123.609661,H505363 01,N,,,,,,,,,10476,Cannabis Exempt Spring,1/23/2019,6/1/2021,0,,,,Zach  Mayo,Water Rights - Enforcement,,,"Linsey Jones, exempt spring request, received 1/23/19, H505363.

Zach Mayo spoke with Sam Warner on 6/1/2021 - no fully contained spring investigation is needed. Registration has been issued to diverter. 

",H505363
7539,4/13/2021,Field,5/20/2021,Hum Co APN 216-022-023-000,1,2,12329,Humboldt,Unnamed spring,Unnamed stream,40.02221257,-123.64305064,H504809 02,Y,12330,Humboldt,Unnamed spring,Unnamed stream,40.023433,-123.642615,H504809 01,N,,,,,,,,,10804,Cannabis,8/5/2019,,0,,,,Ryan Babb,Water Rights Cannabis Enforcement,,,Humboldt County inspection. Has H504809 for cultivation.  Has moved domestic POD onto property and will submit for a new Statement to replace S027996.,H504809
7540,2/11/2021,Field,,Lake Co 010-045-060-000,1,1,11339,Lake,To be determined,,,,Created from complaint ID: 6151,Y,,,,,,,,,,,,,,,,,12269,Complaint,10/6/2020,5/21/2021,0,,,,Ryan Babb,Water Rights Cannabis Enforcement,,,"Allegation of Chris Jennings diverting water from onstream reservoir. Entered cannabis portal and claimed groundwater as sole source of water.

Lake APN 010-045-060-000 and 010-045-070-000","UN002871,D029798"
7541,5/12/2021,Field,,Trinity Co APN 018-220-19-00,1,,,,,,,,,,,,,,,,,,,,,,,,,,13604,Cannabis,5/12/2021,,0,,,,Ryan Babb,Water Rights Cannabis Enforcement,,,"GW well source for cannabis cultivation.  Surface water source flowing on the edge of the property, but was not observed in use.","UN002821,NJ000367"
7542,4/29/2021,Office,,,1,1,12256,Sonoma,To be determined,,38.401,-122.9774,Created from complaint ID: 6229,Y,,,,,,,,,,,,,,,,,13582,Complaint,4/29/2021,,0,,,,My Nai,Water Rights - Enf - NC,,Medium,"An unauthorized diversion in Occidental, CA. The Calvi's have been diverting water from an unnamed creek tributary to Fay Creek for over 50 years. They claim to operate legally under a deed that gives them the right to divert water from their neighbor's property. ",UN002770
7543,6/3/2021,Office,,Revocation order and cover letter sent to clerical. Notified Mr. Flint of mailout.,3,1,12265,Trinity,Marie Creek,South Fork Trinity River,40.3344,-123.2909,D030692 01,Y,,,,,,,,,,,,,,,,,13585,Revocation - Voluntary,5/14/2021,6/3/2021,0,,,,Kajol Gupta,Water Rights - Enf - NC,,,"Request for revocation dated May 11, 2021, received by SWRCB on May 14, 2021 by postal mail. Trinity County

KG 5/27/2021:
Processed revocation request. Pending revocation order and cover letter.

KG 6/3/2021:
Revocation order and cover letter sent to clerical. Notified Mr. Flint of mailout.",D030692
7544,6/2/2021,Office,,Request for revocation.,1,1,12275,Lassen,,,41.13341411,-120.00546915,A023125 01,Y,,,,,,,,,,,,,,,,,13607,Revocation - Voluntary,6/2/2021,7/1/2021,0,,,,Christine Chen,Water Rights - Enforcement,,,"Request for revocation dated May 25, 2021, received by SWRCB on June 2, 2021 by postal mail. Lassen County

7/1/21- Mrs. Jane Hudson informed Division staff that she would like to stop the revocation process for A023125. She no longer wants to revoke the water right because the new future property owner wants to keep the water right. Division staff informed Mrs. Hudson that once she sold her property, she will need to request an ownership transfer of the water right to the new property owner. Investigation closed. ",A023125
7545,6/7/2021,Field,,CDFW search warrant,1,,,,,,,,,,,,,,,,,,,,,,,,,,13611,Cannabis,6/7/2021,,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"Georgi Lazarov
Trinity APN 018-230-019-000

CDFW search warrant in Hale Creek.

Identified an onstream reservoir that is reasonably in use for cannabis cultivation.  unpermitted onstream reservoir located on the property with polylines and a gas powered pump.  The pump was disconnected at time of inspection but next to water source.  No other water sources identified on the property.",UN002782
7546,6/8/2021,Field,,"CDFW search warrant.  Water sourced from well.  Spring located on property near historic grow, with a small impoundment of approximately 2,000 gallons capacity.  No evidence of use of surface water.",1,2,12357,Trinity,Groundwater,,,,,,12356,Trinity,Unnamed spring,,40.32902,-123.40876,Spring Not in use,,,,,,,,,,13622,Cannabis,6/8/2021,6/19/2021,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"CDFW Search Warrant in Ruth Lake

Ruth Lake View LLC
Trinity APN 018-230-019-000

Identified a well and a spring.  Spring facility was no longer in use and no evidence of recent use","UN002783,NJ000378"
7547,5/11/2021,Field,6/21/2021,Inspection of the property showed no active diversions. Water for cannabis cultivation at all parcels was provided by a well and a series of tanks that conveyed water by gravity to grow sites. ,1,5,12284,Humboldt,Seely Creek,Redwood Creek,40.14210762,-123.86652121,H500701 03,Y,12288,Humboldt,Seely Creek,Redwood Creek,40.14220963,-123.86803834,D032342 1,N,12287,Humboldt,,,40.141458,-123.867429,D032342 2,N,13624,Cannabis,5/11/2021,7/15/2021,0,,,,Richard Ramirez,Water Rights Cannabis Enforcement,,,"Humboldt County APNS: 220-261-046-000, 220-261-072-000, 220-312-010-000

Owned by North Coast Land Management LLC
4063 E Antelope Rd
Eagle Point, OR 97524

","D032342,NJ000692,H500701"
7548,5/27/2021,Field,6/15/2021,Two point of diversions from unnamed tributary from Indian Creek.,1,,,,,,,,,,,,,,,,,,,,,,,,,,13606,Cannabis,5/27/2021,,0,,,,Zachary  Gomer,Water Rights Cannabis Enforcement,,,"Mendocino Search Warrant Stacio Kopiej Property
APN 052-070-03-00 & 052-120-03-00

Two point of diversions from unnamed tributary from Indian Creek.",UN002784
7549,12/30/2020,Office,,Communicated with complainant. This trespass on federal land has been resolved,1,1,12289,Lassen,Unnamed spring,Secret Creek,40.646111,-120.203128,Created from complaint ID: 6176,Y,,,,,,,,,,,,,,,,,13625,Complaint,5/24/2016,12/30/2020,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"Water Diversion on Public Lands from a Spring

40 38 46.08N, 120 12 11.26W",UN002785
7550,12/23/2020,Office,,Cultivation is unsubstantiated.,1,1,12290,Siskiyou,South Fork Scott River,,41.2904,-122.8081,Created from complaint ID: 5567,Y,,,,,,,,,,,,,,,,,13626,Complaint,9/13/2016,12/23/2020,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"AFFECTED WATER SOURCE: South Fork Scott River, Boulder Creek Diversion ditch 123-17-B8 & 120-17-B8
WR NUMBERS: 
WR DESC: 
WATERSHED: deeded water right by Ewell Baker family for Boulder Creek Diversion Ditch off South Fork Scott River, Scott River Decree 30662.
EJ COMPLAINT: 
DESCRIPTION: Despite Scott River Decree 30662, South Fork Scott River Boulder Creek Diversion 123-17-B8 & 120-17-B8 water being wasted, flooding and eroding hillside, being used for flood irrigation despite user Laurissa Anne Gough being issued curtailment notices this year; diversion ditch water being diverted from ditch course to water illegal marijuana garden on the ditch, keeping water from reaching downstream water-rights holders for 3 years. Ms Gough demands $1000 from us before she will allow water to continue down ditch towards us, NO WATER to us for past three years. She has build illegal dwelling above ditch, with outhouse, polluting ditchwater. Chemical and pesticides used on illegal marijuana garden polluting ditchwater. Fishgate for salmon at head of diversion destroyed winter 2013, has not been rebuilt and water continues to be used/wasted by L.Gough (1413 McKeen Rd, Callahan, CA) and not being used by others on ditch with deeded water rights from Baker family. Problems listed continue, please intervene.",UN002786
7551,12/23/2020,Office,,This is a permitted site with an SIUR,1,2,12291,Mendocino,To be determined,,,,Created from complaint ID: 6174,Y,12292,Mendocino,Unnamed stream,Unnamed stream,39.702299,-123.46078,H507807 01,N,,,,,,,,,13627,Complaint,2/20/2017,12/23/2020,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"Illegal storage of hazardous waste (gasoline, oil, etc). Illegal agricultural practices (marijuana). Diversion of water for irrigation. Trash and debris entering the waterway. Use of pesticides near/along waterway.

Cultivation is occurring under Cannabis SIUR H5007807. Closing complaint.","H507807,UN002787"
7552,12/23/2020,Office,,Obtained SIUR H500296,1,3,12293,Mendocino,To be determined,,39.5058,-123.4275,Created from complaint ID: 5889,Y,12295,Mendocino,Sherwood Creek,Outlet Creek,39.5033,-123.4272,H500296 01,N,12294,Mendocino,,,39.50371446,-123.42556759,H500296 02,N,13628,Complaint,11/5/2018,,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"AFFECTED WATER SOURCE: Sherwood Creek
WR NUMBERS: 
WR DESC: 
WATERSHED: Eel River
EJ COMPLAINT: 
DESCRIPTION: This property is applying for an expansion of a legal Marijuana grow operation to include manufacturing and retail. I am concerned that the operation is already larger than available local water provides. Because of this limitation and the current operation of 9 very large hoop greenhouses, I would like the water board to determine if current water is sufficient for the current operation and the applied for expansion. The subdivision residents pay for the dirt road maintenance that leads to the property and neighbors are concerned of the impact of multiple water trucks on the road. Additionally, Sherwood Creek (blue line) is possibly supplying irrigation water, which is clearly illegal. I'd like this inspected.

Has SIUR H500296","H500296,UN002788"
7553,11/6/2019,Office,,Groundwater well. Permitted site,1,1,12297,Mendocino,To be determined,,,,Created from complaint ID: 6251,Y,,,,,,,,,,,,,,,,,13630,Complaint,7/30/2019,11/6/2019,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"July 30, 2019 SalesForce Comp-44165 identifying cannabis cultiavation. Cultivator submitted cannabis survey identifying a spring as the water source but never paid. Complainant claims a well was drilled, but applicant still does not have the required documentation to obtain CDFA license until they've identified their watersource as Non-Jurisdictional. County response is there is a well on parcel.","UN002790,NJ000368"
7554,1/8/2020,Office,,"Direction change.  If well is not in streambed, consider as NJ",1,1,12298,Humboldt,,,,,,,,,,,,,,,,,,,,,,,13631,Cannabis,9/23/2019,1/8/2020,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"CDFW LSA Discrepancy
Humboldt APN 105-061-011-000

09/23/2019 - CDFW discrepancy in LSA. LSA identifies a hydrologically connected well, applicant identified their well as groundwater

Direction change.  If well is not in streambed, it is to be considered Non-jurisdictional","NJ000369,UN002791"
7555,8/5/2020,Office,,Unsubstantiated.  Insufficient information to investigate,1,1,12299,Mendocino,To be determined,,39.6514,-123.4747,Created from complaint ID: 6109,Y,,,,,,,,,,,,,,,,,13632,Complaint,7/29/2020,8/5/2020,0,,,,Christopher  Borsh,Water Rights Cannabis Enforcement,,,"AFFECTED WATER SOURCE: Ten Mile Creek
WR NUMBERS: 
WR DESC: 
WATERSHED: Ten Mile Creek
EJ COMPLAINT: 
DESCRIPTION: Some one has built three ponds Illegally at the head waters of the Ten mile creek in Laytonville Ca. These ponds are taking water from the Ten Mile Creek and they are using the water to grow Marijuana.

Tenmile Creek investigated and determined a few large scale cultivation sites are present. These sites have been referred to LE with a request for Division to be invited on if decision is made to serve a warrant. After evaluating Tenmile head and tail, the site in question with 3 reservoirs was unidentified using aerial imagery collage on Landvision and SecureWatch. Per Stormer Feiler, we will no longer investigate as insufficient information has been provided.",UN002792
